"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006457","protein folding","7/129","173/28891",1.32260819681522e-05,0.0207914008539353,0.0200201114423188,"56424/73635/108802/15482/18159/385493/56691",7
